Epoch,Train Loss,Val Loss,Val Acc,Time
1,1.0009558137595858,0.6529818459972739,0.8225957926371149,804.4032852649689
2,0.6691249551898015,0.5789540726989507,0.8435699974956173,915.4970378875732
3,0.6124561626681757,0.5569588470011949,0.8488292011019284,838.3228671550751
4,0.5821702506047549,0.5452106229662895,0.8523666416228399,826.1875996589661
5,0.5617073760511949,0.5343375059142709,0.855465815176559,823.800149679184
6,0.5494774744375465,0.5253896848112345,0.8583145504633108,827.5548884868622
7,0.5383481529646927,0.5296937213167549,0.8576884547958928,827.7482905387878
8,0.5317756208972013,0.517367596514523,0.8607876283496119,856.3465428352356
9,0.5250983370717653,0.5199621299505234,0.8613198096669171,930.0784633159637
10,0.5197645614109293,0.5185123984292149,0.8604745805159029,850.9003024101257
11,0.5134876972365215,0.5220880545414984,0.8605058852992737,853.4105293750763
12,0.5087274696319476,0.5166054903641343,0.8614450288004007,835.1496543884277
13,0.5089715445651016,0.5133483403995633,0.8623215627347859,838.3333954811096
14,0.5030787472974804,0.5145769079998136,0.8638868019033308,831.6218295097351
15,0.5001922243905231,0.5118170523718,0.8627911344853494,837.2486042976379
16,0.5022565622996423,0.5093130677193404,0.8635424492862509,967.8048098087311
17,0.4934068989917585,0.5124556209444999,0.8649511645379414,989.694530248642
18,0.49552595603865446,0.5107734063118696,0.8641685449536689,980.1889538764954
19,0.48999447155346987,0.5168101834058761,0.8640120210368144,948.7832379341125
20,0.48837018996169884,0.5087730121463537,0.8649511645379414,952.2041416168213
21,0.4906679871732119,0.5107162353694439,0.8645442023541197,928.2764544487
22,0.4886349425027051,0.5154911285862327,0.8633233158026546,925.9813826084137
23,0.48937050022722517,0.5140995542630553,0.8642311545204108,904.0711686611176
24,0.4859539467290914,0.5089950502477586,0.8648572501878287,842.4132926464081
25,0.4866664770388931,0.5117592911310493,0.8665164037064863,890.9403085708618
26,0.48316282181139664,0.5119574755206704,0.8651076884547959,909.5225884914398
27,0.48412840946535884,0.513487893242389,0.8656398697721012,911.3739314079285
28,0.4828692872550889,0.5117341914102436,0.8657024793388429,864.5384533405304
29,0.48145409439181547,0.5129008970148862,0.86629727022289,868.7471573352814
30,0.48257135579368915,0.5111954103559255,0.865358126721763,978.843560218811
31,0.4788730163255201,0.5198700346760452,0.8643876784372652,1550.9825510978699
32,0.47877462937967064,0.5138930317759514,0.8670172802404207,1486.4190421104431
33,0.4791485045706898,0.5110534407645464,0.8658590032556974,1359.2938930988312
34,0.4795300832011855,0.514509957600385,0.8664537941397445,1363.708643913269
35,0.4756867502179138,0.5144288790374995,0.8644815927873779,871.9372735023499
36,0.47881156618345233,0.512862064499408,0.8662033558727774,821.2004141807556
37,0.4774007771765858,0.5164248417168855,0.864137240170298,832.37673163414
38,0.473191434792739,0.5213093746975064,0.8633859253693964,866.4552719593048
39,0.4763513065848973,0.5181025562435388,0.8652329075882795,890.143684387207
40,0.47633537870297316,0.5119324188306927,0.8664224893563737,857.1890118122101
41,0.4781742407284242,0.5109951443783939,0.8651702980215377,939.8537609577179
42,0.4747198368726727,0.5162503757029772,0.865076383671425,852.0233778953552
43,0.47246924014538016,0.5128105160854757,0.8671738041572752,836.7630276679993
44,0.4748638140236082,0.5131456974484027,0.8661094415226647,835.4457046985626
45,0.4695040986223524,0.5180584078095853,0.8649198597545705,835.2084484100342
46,0.4719669628645137,0.5165945774018764,0.8665790132732282,913.551771402359
47,0.47271593802214895,0.5116864447668195,0.8666416228399699,931.2457330226898
48,0.4711301091328724,0.5135393441431224,0.8657650889055848,938.7895438671112
49,0.4726027255538608,0.5228304498866201,0.8637302779864763,951.2617406845093
50,0.4713635020777327,0.512257493339479,0.8662346606561483,950.5682847499847
